gl_transaction_id,posting_date,account_code,account_name,debit_amount,credit_amount,description,reference_number,currency,source_document
GL000195,2025-07-24,1001,Cash,0.0,3747.36,Never majority cell fire.,REF790im507,USD,BANK_STMT_2025-07
GL000855,2025-07-24,3001,Revenue,0.0,4450.16,Wish believe college ten majority economic center pattern.,REF789qA307,USD,BANK_STMT_2025-07
GL000865,2025-07-13,1001,Cash,0.0,4800.05,Time appear memory keep.,REF754Jz813,USD,BANK_STMT_2025-07
GL000504,2025-07-05,3001,Cash,1459.24,0.0,Notice make network much.,REF778zq280,USD,BANK_STMT_2025-07
GL000970,2025-07-02,2001,Revenue,3647.05,0.0,Own opportunity soldier.,REF191LR135,USD,BANK_STMT_2025-07
GL000831,2025-07-16,1001,Cash,3225.41,0.0,Program painting somebody game brother impact measure chance.,REF732hA702,USD,BANK_STMT_2025-07
GL000580,2025-07-27,3001,Cash,1440.83,0.0,Weight which new among spend which per.,REF200qR749,USD,BANK_STMT_2025-07
GL000969,2025-06-28,2001,Checking Account,0.0,774.4530828165251,Opportunity program billion sit remain.,REF899Qy698,USD,BANK_STMT_2025-06
GL000163,2025-07-24,1002,Checking Account,0.0,827.65,Whose newspaper care drug data position.,REF751ry830,USD,BANK_STMT_2025-07
GL000909,2025-07-11,1001,Savings,0.0,3403.03,Follow fall thus debate leave.,REF397GP327,USD,BANK_STMT_2025-07
GL000153,2025-07-17,1002,Cash,3907.17,0.0,Check security paper indeed near likely Mr.,REF339HT187,USD,BANK_STMT_2025-07
GL000802,2025-07-07,3001,Cash,2820.1,0.0,Help writer off current education join experience.,REF326Lb831,USD,BANK_STMT_2025-07
GL000994,2025-07-18,3001,Checking Account,0.0,4049.87,Reduce miss series poor executive career shake.,REF466Fb661,USD,BANK_STMT_2025-07
GL000756,2025-07-05,1002,Cash,1482.42,0.0,Two economic cup suffer response which.,REF199UF423,USD,BANK_STMT_2025-07
GL000112,2025-07-13,1002,Savings,0.0,3465.88,Large accept bad eight strong nature road.,REF861hd434,USD,BANK_STMT_2025-07
GL000227,2025-07-01,2001,Checking Account,4915.86,0.0,Represent why how any.,REF442JV067,USD,BANK_STMT_2025-06
GL000689,2025-07-12,2001,Revenue,0.0,964.6484333180306,Add range appear stop involve others account.,REF744pN716,USD,BANK_STMT_2025-07
GL000104,2025-07-02,1001,Savings,745.53,0.0,Particular hair truth hold simple quickly appear.,REF515sq186,USD,BANK_STMT_2025-07
GL000422,2025-07-16,2001,Cash,6321.09,0.0,Final image our rate.,REF965ni701,USD,BANK_STMT_2025-07
GL000420,2025-07-25,2001,Cash,0.0,2996.47,Opportunity draw during city lot at.,REF396IS695,USD,BANK_STMT_2025-07
GL000751,2025-07-08,2001,Revenue,0.0,4924.97,Ever various physical.,REF911gj791,USD,BANK_STMT_2025-07
GL000587,2025-07-13,3001,Checking Account,3987.01,0.0,Color create school public owner compare open.,REF124UY938,USD,BANK_STMT_2025-07
GL000781,2025-07-15,1001,Checking Account,0.0,5072.12,Grow season create western police whole.,REF878vz245,USD,BANK_STMT_2025-07
GL000673,2025-07-17,1001,Checking Account,0.0,3311.69,Hundred bar effect international.,REF283Tx143,USD,BANK_STMT_2025-07
GL000120,2025-07-20,1001,Cash,1160.7162945406121,0.0,Knowledge response coach know language.,REF596QO401,USD,BANK_STMT_2025-07
GL000054,2025-07-01,2001,Savings,0.0,5045.89,Difficult mission late kind team wrong figure perform.,REF913kp341,USD,BANK_STMT_2025-07
GL000152,2025-06-30,2001,Cash,0.0,3279.88,Artist brother fill if maybe.,REF414oi593,USD,BANK_STMT_2025-06
GL000404,2025-07-19,1002,Cash,9458.71,0.0,Would low read value worry expert participant.,REF548iN995,USD,BANK_STMT_2025-07
GL000946,2025-07-18,1001,Revenue,0.0,3803.8,Group yet indeed decision before medical long meet.,REF700gw666,USD,BANK_STMT_2025-07
GL000208,2025-07-18,1001,Cash,0.0,8055.95,Case similar send card year.,REF218Pk909,USD,BANK_STMT_2025-07
GL000659,2025-06-30,1001,Checking Account,4043.8736322828754,0.0,Matter lay own certainly program.,REF095rT481,USD,BANK_STMT_2025-06
GL000844,2025-06-28,3001,Cash,0.0,2038.74,Make picture our myself far despite while.,REF467hl536,USD,BANK_STMT_2025-06
GL000763,2025-07-23,1001,Savings,1565.72,0.0,Like stop indeed feeling.,REF556FN185,USD,BANK_STMT_2025-07
GL000009,2025-06-27,3001,Checking Account,0.0,3280.61,More wife team activity result race Mr.,REF451Da462,USD,BANK_STMT_2025-06
GL000808,2025-06-25,1001,Revenue,0.0,6155.05,Generation audience indicate.,REF918Uc724,USD,BANK_STMT_2025-06
GL000037,2025-07-03,1001,Savings,5034.67,0.0,Even floor music catch discuss.,REF231ID665,USD,BANK_STMT_2025-07
GL000453,2025-07-07,1001,Revenue,5105.08,0.0,Understand American beyond suggest partner.,REF207lf100,USD,BANK_STMT_2025-07
GL000652,2025-06-25,1001,Cash,2791.4816640021554,0.0,Question do machine school soldier give.,REF716Tj493,USD,BANK_STMT_2025-06
GL000254,2025-07-09,1002,Checking Account,0.0,4929.08,Full soldier financial.,REF713Xu247,USD,BANK_STMT_2025-07
GL000304,2025-07-02,3001,Revenue,0.0,4577.19,Animal summer group me face rate paper example.,REF766Io072,USD,BANK_STMT_2025-07
GL000747,2025-07-23,1002,Checking Account,4604.82,0.0,Soon official can.,REF626Bo582,USD,BANK_STMT_2025-07
GL000572,2025-06-27,2001,Revenue,0.0,3009.5,Hold too fund animal provide kitchen.,REF412JP094,USD,BANK_STMT_2025-06
GL000624,2025-07-09,2001,Savings,375.38,0.0,Concern buy scientist collection.,REF042nT752,USD,BANK_STMT_2025-07
GL000733,2025-07-05,1002,Checking Account,4465.49,0.0,Human authority hold left behavior letter politics.,REF711XB216,USD,BANK_STMT_2025-07
GL000892,2025-07-19,2001,Savings,0.0,1944.6,Will born condition interest service that bag.,REF059NU438,USD,BANK_STMT_2025-07
GL000263,2025-07-17,1002,Cash,0.0,4602.13,On yes staff.,REF538tk758,USD,BANK_STMT_2025-07
GL000611,2025-07-06,1001,Revenue,3875.36,0.0,Treatment across federal state situation identify if.,REF907oo826,USD,BANK_STMT_2025-07
GL000298,2025-07-21,1002,Cash,0.0,2004.53,Glass third professional former.,REF439WP878,USD,BANK_STMT_2025-07
GL000415,2025-07-05,3001,Savings,0.0,9037.38,My near even wall sound.,REF932vI149,USD,BANK_STMT_2025-07
GL000151,2025-07-15,2001,Savings,1834.62,0.0,End dog send.,REF549Px904,USD,BANK_STMT_2025-07
GL000789,2025-07-19,3001,Cash,1217.06,0.0,Life into inside improve agree next.,REF612LG943,USD,BANK_STMT_2025-07
GL000641,2025-07-24,1002,Checking Account,0.0,3484.77,Create job effort tree.,REF587BV506,USD,BANK_STMT_2025-07
GL000890,2025-07-06,3001,Savings,0.0,3401.25,Strong let bar rather big television sound.,REF025yR298,USD,BANK_STMT_2025-07
GL000551,2025-07-15,3001,Checking Account,2911.48,0.0,Gas discussion detail training fund own successful.,REF724YE665,USD,BANK_STMT_2025-07
GL000887,2025-07-14,1001,Savings,8152.730373996718,0.0,Star room interesting hour author.,REF790Xp392,USD,BANK_STMT_2025-07
GL000489,2025-06-25,1002,Savings,0.0,4512.233887175406,Bring capital admit give.,REF527lT985,USD,BANK_STMT_2025-06
GL000148,2025-06-28,1002,Checking Account,3371.1,0.0,View while unit theory.,REF049sD915,USD,BANK_STMT_2025-06
GL000147,2025-07-01,2001,Checking Account,7167.13,0.0,Present discussion school sure.,REF026YF206,USD,BANK_STMT_2025-06
GL000721,2025-07-04,1001,Cash,0.0,1108.61,Represent election occur fill dinner use even.,REF186Nd236,USD,BANK_STMT_2025-07
GL000932,2025-07-21,1001,Savings,3501.95,0.0,For nice current Democrat me task.,REF113UL257,USD,BANK_STMT_2025-07
GL000740,2025-07-04,1002,Savings,0.0,3066.04,Best despite without information national coach help girl.,REF390tt550,USD,BANK_STMT_2025-07
GL000660,2025-07-24,3001,Cash,2442.78,0.0,Long stock manager region heavy wonder four.,REF330tQ276,USD,BANK_STMT_2025-07
GL000349,2025-07-15,1002,Checking Account,0.0,3887.52,Money color along ground.,REF577Ci848,USD,BANK_STMT_2025-07
GL000464,2025-07-12,2001,Savings,0.0,4819.12,Look fight reflect.,REF990Tz772,USD,BANK_STMT_2025-07
GL000326,2025-07-18,1002,Cash,1367.49,0.0,Sense including six lot have never.,REF449Qh562,USD,BANK_STMT_2025-07
GL000187,2025-07-22,2001,Checking Account,0.0,71.52,None population position.,REF561oG014,USD,BANK_STMT_2025-07
GL000124,2025-07-06,2001,Checking Account,2991.18,0.0,Table later together knowledge.,REF155st188,USD,BANK_STMT_2025-07
GL000854,2025-07-22,3001,Checking Account,0.0,2607.67,Several research laugh official agent side.,REF757vj914,USD,BANK_STMT_2025-07
GL000609,2025-06-27,1001,Checking Account,3296.37,0.0,Event agent kid enter away top.,REF488og814,USD,BANK_STMT_2025-06
GL000144,2025-07-22,2001,Revenue,0.0,4816.02,Quality here woman stand west source fact.,REF415nm747,USD,BANK_STMT_2025-07
GL000959,2025-06-25,2001,Revenue,2849.74,0.0,Their film job worker.,REF182jR683,USD,BANK_STMT_2025-06
GL000198,2025-07-15,2001,Revenue,0.0,9430.44,Statement happen state among rest national wrong.,REF134wf074,USD,BANK_STMT_2025-07
GL000610,2025-07-13,1001,Checking Account,6767.61,0.0,Author although customer cultural.,REF544iW439,USD,BANK_STMT_2025-07
GL000280,2025-07-17,1002,Revenue,1566.37,0.0,Believe product eat generation put his stuff next.,REF900Fk287,USD,BANK_STMT_2025-07
GL000294,2025-07-14,3001,Checking Account,0.0,726.08,Data than team kitchen difficult.,REF598sC933,USD,BANK_STMT_2025-07
GL000401,2025-06-26,1001,Checking Account,0.0,3497.03,Project study fear.,REF101Rs622,USD,BANK_STMT_2025-06
GL000123,2025-07-17,2001,Checking Account,6587.21,0.0,Material hit no energy.,REF473mh947,USD,BANK_STMT_2025-07
GL000184,2025-07-22,2001,Revenue,0.0,7675.59,Box nor or nation race nearly.,REF737RF416,USD,BANK_STMT_2025-07
GL000203,2025-07-02,2001,Revenue,4549.27,0.0,Room learn professional group.,REF186Fr363,USD,BANK_STMT_2025-07
GL000439,2025-06-26,1002,Revenue,7142.17,0.0,Story activity best.,REF175mc344,USD,BANK_STMT_2025-06
GL000247,2025-07-20,2001,Cash,1436.69,0.0,Knowledge enjoy let difficult.,REF490Qw211,USD,BANK_STMT_2025-07
GL000416,2025-07-09,1001,Savings,0.0,6306.35,Anything ahead tough anyone himself beat.,REF629wt979,USD,BANK_STMT_2025-07
GL000933,2025-07-22,1001,Savings,715.333035308899,0.0,Weight water sit hope where religious economic.,REF996Ov010,USD,BANK_STMT_2025-07
GL000766,2025-07-15,2001,Savings,8291.86,0.0,Third amount answer fight enough.,REF964Dh229,USD,BANK_STMT_2025-07
GL000907,2025-07-25,2001,Checking Account,7232.72,0.0,Player peace catch people your.,REF996pk059,USD,BANK_STMT_2025-07
GL000836,2025-07-04,2001,Cash,0.0,5159.34,Such interview follow five condition century sport.,REF368ug499,USD,BANK_STMT_2025-07
GL000888,2025-07-17,2001,Revenue,6154.69,0.0,Gun may ability out huge back.,REF327tB303,USD,BANK_STMT_2025-07
GL000130,2025-07-02,1001,Revenue,0.0,6257.14,We side enough.,REF396OI907,USD,BANK_STMT_2025-07
GL000638,2025-07-10,1002,Revenue,1179.88,0.0,Standard soldier after high.,REF149Ul828,USD,BANK_STMT_2025-07
GL000403,2025-07-15,1002,Revenue,0.0,9025.48,Likely business teacher forget including.,REF339UO019,USD,BANK_STMT_2025-07
GL000785,2025-07-17,3001,Revenue,0.0,3405.17,Go exist teacher program.,REF821BL423,USD,BANK_STMT_2025-07
GL000771,2025-07-25,1002,Revenue,5047.67,0.0,Attention institution rather week officer.,REF127bD113,USD,BANK_STMT_2025-07
GL000736,2025-07-15,1002,Revenue,0.0,1441.15,Well raise establish.,REF212ft146,USD,BANK_STMT_2025-07
GL000914,2025-07-20,2001,Checking Account,264.04,0.0,Leader remember sell serious.,REF547Kr574,USD,BANK_STMT_2025-07
GL000220,2025-07-16,1001,Revenue,0.0,510.02,Head maybe top conference source wonder west.,REF174JD451,USD,BANK_STMT_2025-07
GL000642,2025-06-25,2001,Checking Account,0.0,216.84,Drug alone spend piece put.,REF249pM724,USD,BANK_STMT_2025-06
GL000916,2025-07-13,3001,Savings,0.0,8970.94,Chair factor his PM.,REF039aq429,USD,BANK_STMT_2025-07
GL000753,2025-06-28,1002,Checking Account,6771.4,0.0,Baby reach heart finish traditional speak conference act.,REF299wE015,USD,BANK_STMT_2025-06
GL000807,2025-07-24,3001,Revenue,0.0,723.74,Cause natural safe under.,REF037SW199,USD,BANK_STMT_2025-07
GL000920,2025-07-19,3001,Checking Account,0.0,3399.66,Weight medical even which.,REF810pp798,USD,BANK_STMT_2025-07
GL000625,2025-06-30,3001,Savings,7115.08270045654,0.0,Throughout mother kind.,REF081dM647,USD,BANK_STMT_2025-06
GL000875,2025-07-23,1001,Revenue,0.0,5795.28008747524,Point least theory wall film.,REF324lr064,USD,BANK_STMT_2025-07
GL000761,2025-07-18,3001,Savings,3261.48,0.0,Culture sort material wrong instead.,REF172yp959,USD,BANK_STMT_2025-07
GL000387,2025-06-25,1001,Revenue,0.0,1620.8134636338752,Charge today prevent because him.,REF936Bt392,USD,BANK_STMT_2025-06
GL000973,2025-07-03,3001,Revenue,0.0,6634.79,Shoulder civil next tell possible.,REF652wN715,USD,BANK_STMT_2025-07
GL000510,2025-07-09,3001,Revenue,6965.28,0.0,Event note most interview girl baby.,REF484mA685,USD,BANK_STMT_2025-07
GL000268,2025-07-23,1002,Checking Account,6643.42,0.0,Above move room wear throughout series.,REF830Sw033,USD,BANK_STMT_2025-07
GL000820,2025-06-28,3001,Checking Account,5034.08,0.0,Although ever environmental economy president sign.,REF014lC954,USD,BANK_STMT_2025-06
GL000442,2025-07-20,1002,Revenue,0.0,7955.95,Since him four art western.,REF427Nz173,USD,BANK_STMT_2025-07
GL000497,2025-06-25,3001,Cash,622.29,0.0,Task thus sort voice happen.,REF071QR678,USD,BANK_STMT_2025-06
GL000113,2025-07-22,1002,Savings,0.0,1925.48,Information soldier lead book toward.,REF980Tj893,USD,BANK_STMT_2025-07
GL000692,2025-07-13,3001,Revenue,0.0,6693.17,Herself modern record.,REF335GB670,USD,BANK_STMT_2025-07
GL000233,2025-07-08,2001,Revenue,0.0,5291.46,Ahead specific exactly speak line.,REF593Qp213,USD,BANK_STMT_2025-07
GL000870,2025-07-08,2001,Revenue,0.0,7167.59,Make list themselves seek space although ahead.,REF222dC161,USD,BANK_STMT_2025-07
GL000608,2025-07-23,1002,Revenue,0.0,1976.41,Know goal once let perform.,REF677ZF665,USD,BANK_STMT_2025-07
GL000672,2025-06-26,3001,Revenue,3481.13,0.0,Whatever own democratic grow campaign.,REF961yP844,USD,BANK_STMT_2025-06
GL000374,2025-06-27,1001,Revenue,0.0,3554.22,Rich society common stay.,REF919yf409,USD,BANK_STMT_2025-06
GL000982,2025-07-20,2001,Savings,0.0,1353.66,Opportunity ask yet against large practice time.,REF721Kq514,USD,BANK_STMT_2025-07
GL000843,2025-07-15,1002,Revenue,3244.97,0.0,Particularly report although read party piece doctor.,REF578sQ243,USD,BANK_STMT_2025-07
GL000234,2025-07-23,1001,Savings,3789.2817231536915,0.0,Move social say shake way.,REF965Lu223,USD,BANK_STMT_2025-07
GL000786,2025-07-21,2001,Revenue,5752.84,0.0,Fact allow usually eat.,REF666Mt144,USD,BANK_STMT_2025-07
GL000677,2025-07-10,1001,Revenue,0.0,7662.964779572155,Between answer fish sell Congress south question small.,REF896qa792,USD,BANK_STMT_2025-07
GL000318,2025-07-17,3001,Revenue,2177.97,0.0,Look opportunity positive improve during campaign or.,REF280kq920,USD,BANK_STMT_2025-07
GL000649,2025-06-30,1002,Revenue,2359.1309967572643,0.0,Owner would seven usually list front.,REF655xQ553,USD,BANK_STMT_2025-06
GL000411,2025-06-30,1002,Savings,5966.79,0.0,Later week democratic few born size.,REF317Gj807,USD,BANK_STMT_2025-06
GL000899,2025-07-02,3001,Cash,0.0,569.1345237861477,Evening imagine affect increase candidate.,REF479ob513,USD,BANK_STMT_2025-07
GL000710,2025-07-15,3001,Checking Account,0.0,1623.32,Government expert TV range.,REF172sw131,USD,BANK_STMT_2025-07
GL000359,2025-07-23,1002,Checking Account,0.0,4407.46,Police cup thought tell design both plan.,REF502zY491,USD,BANK_STMT_2025-07
GL000259,2025-07-04,1002,Savings,0.0,78.16,After sister should across treatment positive over.,REF034By944,USD,BANK_STMT_2025-07
GL000745,2025-07-04,1002,Cash,5907.53,0.0,Medical environment probably film total.,REF630bj600,USD,BANK_STMT_2025-07
GL000628,2025-06-25,1002,Revenue,9281.45,0.0,Follow phone person various house into.,REF331az552,USD,BANK_STMT_2025-06
GL000633,2025-07-26,1001,Checking Account,4689.8,0.0,Politics draw rise write kitchen.,REF524YA508,USD,BANK_STMT_2025-07
GL000283,2025-07-12,1001,Revenue,5175.69,0.0,Social white point three.,REF837oD550,USD,BANK_STMT_2025-07
GL000377,2025-07-19,1001,Cash,0.0,2835.99,Develop face hour car.,REF179qf086,USD,BANK_STMT_2025-07
GL000385,2025-07-13,1002,Savings,0.0,2206.73,Machine others because current whom night.,REF003Fz845,USD,BANK_STMT_2025-07
GL000225,2025-07-05,1001,Revenue,6615.774143647234,0.0,Unit hotel story for laugh do.,REF329kC121,USD,BANK_STMT_2025-07
GL000954,2025-07-22,1001,Checking Account,0.0,2142.32,Forget wind property mind officer.,REF425LV652,USD,BANK_STMT_2025-07
GL000815,2025-07-10,1002,Checking Account,6853.793750996337,0.0,Figure need but right small.,REF037Fc710,USD,BANK_STMT_2025-07
GL000473,2025-07-11,2001,Checking Account,7197.36,0.0,Chance expect what.,REF928TS422,USD,BANK_STMT_2025-07
GL000348,2025-07-19,3001,Revenue,1141.5,0.0,Approach side model you billion peace base.,REF643Oi347,USD,BANK_STMT_2025-07
GL000506,2025-06-30,2001,Savings,0.0,9468.62,Generation group goal product easy possible.,REF911kb415,USD,BANK_STMT_2025-06
GL000640,2025-07-07,2001,Cash,0.0,6728.74,Room hear identify indeed house score himself.,REF491yK601,USD,BANK_STMT_2025-07
GL000988,2025-07-03,1001,Savings,0.0,8479.95,Model after paper word.,REF051aa208,USD,BANK_STMT_2025-07
GL000929,2025-07-02,1001,Checking Account,0.0,958.88,For might listen organization.,REF643xj474,USD,BANK_STMT_2025-07
GL000906,2025-07-12,3001,Cash,0.0,732.59,Experience under church them hundred about stop.,REF721AA696,USD,BANK_STMT_2025-07
GL000620,2025-07-22,1002,Savings,0.0,274.87,Leader treat contain notice hour watch.,REF324SU841,USD,BANK_STMT_2025-07
GL000856,2025-07-06,3001,Checking Account,0.0,887.48,Scientist strong already ready out.,REF043Fu878,USD,BANK_STMT_2025-07
GL000804,2025-07-21,2001,Revenue,4069.78472310308,0.0,Goal peace next case attack into heavy.,REF191gh284,USD,BANK_STMT_2025-07
GL000646,2025-06-30,3001,Revenue,0.0,1451.73,Region cup consider way.,REF793Vl230,USD,BANK_STMT_2025-06
GL000847,2025-07-17,1001,Checking Account,0.0,3770.1635162091115,Magazine despite player animal language.,REF392NN831,USD,BANK_STMT_2025-07
GL000557,2025-06-29,1002,Revenue,0.0,3661.38,Standard but dark wide shoulder according.,REF754rx821,USD,BANK_STMT_2025-06
GL000958,2025-07-04,1001,Checking Account,0.0,486.75,Shake enjoy site interview agent myself.,REF137Ts118,USD,BANK_STMT_2025-07
GL000578,2025-07-17,1002,Revenue,5298.49,0.0,Sell his boy art let imagine machine.,REF630Rg489,USD,BANK_STMT_2025-07
GL000796,2025-06-29,3001,Savings,0.0,1191.18,Manage property hospital recently blue indicate interesting agreement.,REF719tc609,USD,BANK_STMT_2025-06
GL000086,2025-07-01,1001,Revenue,1306.7,0.0,Call person one Republican.,REF698MB478,USD,BANK_STMT_2025-07
GL000243,2025-07-08,1001,Checking Account,0.0,303.97,Color heart rule natural together behavior.,REF997MB062,USD,BANK_STMT_2025-07
GL000699,2025-07-04,1002,Checking Account,0.0,9613.29,Will close seek his single husband even.,REF202Sa939,USD,BANK_STMT_2025-07
GL000160,2025-07-18,1002,Checking Account,165.18,0.0,Almost our reflect any scientist I doctor describe.,REF028uK439,USD,BANK_STMT_2025-07
GL000525,2025-07-17,2001,Checking Account,3359.56,0.0,Community or foreign example base.,REF526bb693,USD,BANK_STMT_2025-07
GL000036,2025-06-27,1001,Checking Account,8591.220924431838,0.0,Today season listen else easy point she.,REF873Ts471,USD,BANK_STMT_2025-06
GL000541,2025-07-16,1002,Cash,0.0,2375.89,Specific pass its international American game.,REF732fs788,USD,BANK_STMT_2025-07
GL000171,2025-07-23,1002,Checking Account,5473.75,0.0,Court money spring environment however.,REF567tR933,USD,BANK_STMT_2025-07
GL000655,2025-07-04,3001,Savings,0.0,160.95,Week provide program two plant man somebody.,REF539yT915,USD,BANK_STMT_2025-07
GL000891,2025-07-22,3001,Checking Account,0.0,3041.57,Activity president prove institution approach interesting score.,REF197Tv857,USD,BANK_STMT_2025-07
GL000858,2025-07-16,3001,Checking Account,1416.79,0.0,Mind building culture thank.,REF106Fi728,USD,BANK_STMT_2025-07
GL000848,2025-07-25,1001,Savings,1424.61,0.0,Can music wear again here sister.,REF558nx108,USD,BANK_STMT_2025-07
GL000945,2025-07-14,3001,Revenue,0.0,4669.66,Cup side opportunity by wide medical.,REF981FV231,USD,BANK_STMT_2025-07
GL000734,2025-07-09,1002,Revenue,900.9560511855128,0.0,Husband ask garden page defense.,REF714jE708,USD,BANK_STMT_2025-07
GL000096,2025-07-02,2001,Checking Account,0.0,2361.7,Can mouth discover next.,REF516De060,USD,BANK_STMT_2025-07
GL000564,2025-07-20,3001,Revenue,156.09,0.0,Success employee medical buy.,REF174vp907,USD,BANK_STMT_2025-07
GL000241,2025-06-27,3001,Cash,7476.58,0.0,Go skin result answer.,REF762wI676,USD,BANK_STMT_2025-06
GL000743,2025-07-08,1002,Checking Account,9942.08,0.0,Pattern in market.,REF981Zc789,USD,BANK_STMT_2025-07
GL000575,2025-07-05,2001,Revenue,0.0,513.43,Join increase teacher fish either boy.,REF182qX422,USD,BANK_STMT_2025-07
GL000691,2025-07-08,3001,Savings,2755.37,0.0,Particularly country talk pick chance build husband.,REF432mf609,USD,BANK_STMT_2025-07
GL000461,2025-07-06,1001,Revenue,306.17,0.0,Tax majority yet option student evidence.,REF633oL569,USD,BANK_STMT_2025-07
GL000554,2025-07-25,1001,Revenue,6251.41,0.0,Issue pay building difference election future.,REF508MQ428,USD,BANK_STMT_2025-07
GL000889,2025-07-07,3001,Savings,0.0,4818.19,Fund pressure international expect.,REF670kz462,USD,BANK_STMT_2025-07
GL000207,2025-07-21,2001,Revenue,0.0,2531.83,Difficult quite act receive stage write institution car.,REF136ux111,USD,BANK_STMT_2025-07
GL000393,2025-07-25,1001,Revenue,0.0,9593.66,Majority foot leader east if among save herself.,REF569HP998,USD,BANK_STMT_2025-07
GL000795,2025-07-07,1002,Revenue,0.0,9462.049951461539,Center seat drive memory.,REF837Qg744,USD,BANK_STMT_2025-07
GL000398,2025-07-15,1001,Checking Account,1153.34,0.0,Nearly analysis color friend the television.,REF222tU064,USD,BANK_STMT_2025-07
GL000767,2025-07-25,1002,Savings,0.0,7665.25,Floor challenge once sure.,REF671KE883,USD,BANK_STMT_2025-07
GL000849,2025-07-17,1002,Cash,0.0,6097.24,Cup church movie teacher director soon treat.,REF563cb830,USD,BANK_STMT_2025-07
GL000218,2025-07-25,3001,Revenue,0.0,9272.82,Effort bill off reveal.,REF380cE003,USD,BANK_STMT_2025-07
GL000005,2025-07-13,1001,Checking Account,827.14,0.0,Herself law street class.,REF534IU192,USD,BANK_STMT_2025-07
GL000769,2025-07-10,3001,Savings,0.0,8805.97,Provide life his.,REF715Gu398,USD,BANK_STMT_2025-07
GL000643,2025-07-20,3001,Savings,9872.97,0.0,Weight success activity side popular true huge only.,REF183qS626,USD,BANK_STMT_2025-07
GL000930,2025-06-30,1001,Cash,0.0,2481.55,Free government seat last interesting.,REF660wP606,USD,BANK_STMT_2025-06
GL000613,2025-07-15,2001,Checking Account,0.0,7593.61,Decide last next hear officer campaign.,REF075BR536,USD,BANK_STMT_2025-07
GL000739,2025-07-16,3001,Savings,4939.907147049176,0.0,Add to value material first society.,REF648OC072,USD,BANK_STMT_2025-07
GL000547,2025-07-18,1001,Cash,0.0,7451.06,Course feeling leg listen against coach check.,REF777pm079,USD,BANK_STMT_2025-07
GL000726,2025-07-15,3001,Savings,0.0,3660.5,Former to me maybe.,REF209cs679,USD,BANK_STMT_2025-07
GL000684,2025-07-10,2001,Checking Account,517.22,0.0,Accept leave fear blue glass reveal.,REF650mf167,USD,BANK_STMT_2025-07
GL000099,2025-07-14,1002,Cash,0.0,7225.1,Town glass road standard spring.,REF312Mj432,USD,BANK_STMT_2025-07
GL000805,2025-07-06,1002,Checking Account,7212.2990210528,0.0,Discover own former difference wait two edge.,REF512Kp418,USD,BANK_STMT_2025-07
GL000728,2025-07-22,2001,Revenue,3233.28,0.0,Us game size fund growth task issue.,REF633jK991,USD,BANK_STMT_2025-07
GL000574,2025-07-10,1001,Checking Account,3938.5284999316896,0.0,Conference affect skill early relationship thought know.,REF895Fb690,USD,BANK_STMT_2025-07
GL000407,2025-07-20,1001,Savings,0.0,2433.184323275918,Rate game right pattern.,REF023EZ557,USD,BANK_STMT_2025-07
GL000503,2025-07-24,1001,Cash,0.0,4310.422807095175,Table kind along computer process single.,REF276FW246,USD,BANK_STMT_2025-07
GL000048,2025-07-08,1001,Cash,0.0,5448.87,Result major serve real position.,REF770zS143,USD,BANK_STMT_2025-07
GL001001,2025-07-06,2001,Revenue,2366.16,0.0,City social.,GL128RT524,USD,MANUAL_ENTRY
GL001002,2025-07-15,3001,Savings,1853.93,0.0,Expect expert talk end.,GL163mi187,USD,MANUAL_ENTRY
GL001003,2025-06-27,2001,Savings,4084.24,0.0,Yet light body director strategy.,GL211xC369,USD,MANUAL_ENTRY
GL001004,2025-06-25,2001,Revenue,1892.18,0.0,Kind shoulder production.,GL833aj509,USD,MANUAL_ENTRY
GL001005,2025-07-24,2001,Savings,4031.35,0.0,Teacher economy compare left.,GL066eo248,USD,MANUAL_ENTRY
GL001006,2025-07-25,3001,Revenue,3626.1,0.0,Physical from return.,GL071sJ398,USD,MANUAL_ENTRY
GL001007,2025-06-27,1002,Cash,3009.55,0.0,Century who arm.,GL168Uk809,USD,MANUAL_ENTRY
GL001008,2025-06-28,2001,Checking Account,1842.15,0.0,Have century billion do.,GL609ho069,USD,MANUAL_ENTRY
GL001009,2025-07-06,3001,Revenue,3301.14,0.0,Along nation after station live.,GL964Vp967,USD,MANUAL_ENTRY
GL001010,2025-07-25,2001,Cash,3168.89,0.0,Partner generation write lawyer.,GL278sO532,USD,MANUAL_ENTRY
GL001011,2025-06-28,1001,Savings,3389.65,0.0,White home either.,GL250cD642,USD,MANUAL_ENTRY
GL001012,2025-07-18,3001,Revenue,3696.02,0.0,Represent must dinner I.,GL536UC667,USD,MANUAL_ENTRY
GL001013,2025-06-30,1001,Savings,2139.58,0.0,Weight less full program.,GL283Km333,USD,MANUAL_ENTRY
GL001014,2025-06-26,3001,Cash,3671.39,0.0,Guy leg television society hear.,GL436IP271,USD,MANUAL_ENTRY
GL001015,2025-07-16,1002,Checking Account,4349.29,0.0,Feel strategy simple perhaps.,GL033Qy582,USD,MANUAL_ENTRY
GL001016,2025-06-27,1001,Checking Account,2489.63,0.0,It wall agency deal note.,GL249YZ269,USD,MANUAL_ENTRY
GL001017,2025-07-23,2001,Revenue,840.26,0.0,Character first early.,GL275VO998,USD,MANUAL_ENTRY
