transaction_id,transaction_date,description,amount,balance,reference_number,transaction_type,channel,currency
,2025-07-19,Add to value material first society.,-4938.14,36946.56,REF648OC072,DEBIT,BRANCH,USD
,2025-07-07,Best despite without information national coach help girl.,-3066.04,19793.97,REF390tt550,CREDIT,ONLINE,USD
TXN000741,2025-06-30,Standard by material yourself increase goal stock.,7357.66,15611.91,REF685Bx127,CREDIT,MOBILE,USD
TXN000742,2025-07-21,Need class job expect.,2804.33,26681.76,REF649fP111,CREDIT,ONLINE,USD
TXN000743,2025-07-08,Pattern in market.,9942.08,25018.76,REF981Zc789,DEBIT,ONLINE,USD
TXN000744,2025-07-28,System deep since necessary boy.,8603.41,40788.41,REF715ax766,DEBIT,ONLINE,USD
TXN000745,2025-07-05,Medical environment probably film total.,5907.53,7429.08,REF630bj600,DEBIT,ONLINE,USD
,2025-07-01,Subject million scientist fish color occur.,498.87,32876.48,REF638Pz639,DEBIT,MOBILE,USD
TXN000747,2025-07-26,Soon official can.,4604.82,38791.23,REF626Bo582,DEBIT,ATM,USD
TXN000748,2025-07-19,Report call brother officer.,-3378.3,41969.88,REF648ff253,DEBIT,ATM,USD
TXN000749,2025-07-11,Join pick order.,1664.71,7056.16,REF098bV196,CREDIT,MOBILE,USD
TXN000750,2025-07-20,Work play sing cost.,-2703.09,35064.41,REF343Xq836,DEBIT,BRANCH,USD
TXN000001,2025-07-11,Ever various physical.,4924.97,33461.67,REF911gj791,CREDIT,ONLINE,USD
TXN000752,2025-07-11,Energy Congress back suddenly tree.,7459.79,6140.8,REF361eF706,DEBIT,BRANCH,USD
TXN000753,2025-07-01,Baby reach heart finish traditional speak conference act.,6771.4,25389.21,REF299wE015,DEBIT,BRANCH,USD
TXN000754,2025-07-24,Outside above miss effort business paper movie military.,2847.19,10881.99,REF235ui130,CREDIT,BRANCH,USD
TXN000755,2025-07-03,Base reality call event current.,-4408.91,25321.38,REF158BG477,DEBIT,MOBILE,USD
TXN000756,2025-07-08,Two economic cup suffer response which.,-1482.42,1624.72,REF199UF423,DEBIT,ATM,USD
TXN000757,2025-07-24,Third interest section staff performance parent.,3612.29,25211.1,REF639Ck551,DEBIT,ATM,USD
TXN000758,2025-07-21,When education important.,5853.64,45334.19,REF985lZ601,DEBIT,MOBILE,USD
TXN000759,2025-07-07,Investment control early Democrat he certain.,-1038.12,3453.93,REF510nD505,DEBIT,ATM,USD
TXN000760,2025-07-25,Somebody together no history own money bill.,-641.49,40278.21,REF491uu966,CREDIT,MOBILE,USD
TXN000761,2025-07-21,Culture sort material wrong instead.,-3261.48,42711.05,REF172yp959,DEBIT,ATM,USD
TXN000762,2025-07-25,Again adult situation office above left capital.,-2924.08,32712.73,REF608Pb805,CREDIT,BRANCH,USD
TXN000763,2025-07-26,Like stop indeed feeling.,1565.72,31468.54,REF556FN185,DEBIT,BRANCH,USD
TXN000764,2025-07-24,Hotel recent lawyer.,140.84,6577.77,REF159da103,CREDIT,MOBILE,USD
TXN000765,2025-07-06,Black follow reach job.,7535.63,34805.22,REF213Sd580,CREDIT,MOBILE,USD
TXN000766,2025-07-18,Third amount answer fight enough.,8291.86,9172.16,REF964Dh229,DEBIT,ATM,USD
TXN000767,2025-07-28,Floor challenge once sure.,7665.25,6081.94,REF671KE883,CREDIT,MOBILE,USD
TXN000768,2025-07-03,With focus room difficult enough fast bar.,4169.85,39179.05,REF833dn117,DEBIT,ONLINE,USD
TXN000769,2025-07-13,Provide life his.,8805.97,6533.94,REF715Gu398,CREDIT,MOBILE,USD
TXN000770,2025-06-29,Remain pretty summer black candidate.,-4049.96,33093.7,REF567Xz983,DEBIT,ONLINE,USD
TXN000771,2025-07-28,Attention institution rather week officer.,5047.67,17576.73,REF127bD113,DEBIT,MOBILE,USD
TXN000772,2025-07-19,Environment live most goal.,5899.78,24614.55,REF181jz563,CREDIT,ONLINE,USD
TXN000773,2025-07-24,Issue free kid have any him up.,7396.57,44711.03,REF343rH629,DEBIT,ATM,USD
TXN000774,2025-07-18,Management item race position where detail apply along.,9015.57,25772.81,REF431oN814,CREDIT,MOBILE,USD
TXN000775,2025-07-25,Hot big safe they environmental day.,-2518.94,37820.07,REF354gl940,CREDIT,ONLINE,USD
TXN000776,2025-07-08,Traditional performance school system reach color race.,9552.18,3467.19,REF225QE720,DEBIT,MOBILE,USD
TXN000777,2025-07-10,Free concern enough baby quickly table.,7256.55,4862.7,REF957pE907,CREDIT,MOBILE,USD
TXN000778,2025-06-30,And admit quite fact.,7848.84,22906.34,REF388gt221,DEBIT,MOBILE,USD
TXN000779,2025-07-21,Laugh same wrong either main hair.,4800.6,6029.52,REF054Eh589,CREDIT,ATM,USD
TXN000780,2025-07-15,Rate rock again without task.,3236.48,41469.53,REF257VS039,CREDIT,ONLINE,USD
TXN000781,2025-07-18,Grow season create western police whole.,5072.12,47567.4,REF878vz245,CREDIT,ATM,USD
TXN000782,2025-07-24,Individual yes finally American mind gas partner item.,-1656.23,23268.54,REF795FR410,CREDIT,BRANCH,USD
TXN000783,2025-07-20,Letter change whom perhaps.,1787.99,5774.41,REF247aD414,DEBIT,ATM,USD
TXN000784,2025-07-08,Design stay but.,327.08,32049.4,REF740dq650,CREDIT,BRANCH,USD
TXN000785,2025-07-20,Go exist teacher program.,-3405.17,44946.98,REF821BL423,CREDIT,ONLINE,USD
TXN000786,2025-07-24,Fact allow usually eat.,5752.84,36356.4,REF666Mt144,DEBIT,BRANCH,USD
TXN000787,2025-07-17,Nor quickly follow official.,-2061.18,6916.54,REF342tt683,CREDIT,ONLINE,USD
TXN000788,2025-07-12,Father until leave contain.,7368.31,10338.36,REF612GR875,CREDIT,ATM,USD
TXN000789,2025-07-22,Life into inside improve agree next.,1217.06,46404.7,REF612LG943,DEBIT,MOBILE,USD
TXN000790,2025-07-12,Camera myself not fall sense hotel.,4876.85,47853.33,REF607fd870,DEBIT,MOBILE,USD
TXN000791,2025-06-28,Stop practice four best fact.,2955.47,3380.01,REF750VT198,CREDIT,MOBILE,USD
TXN000792,2025-07-27,Reduce might no.,2624.99,46136.95,REF723Ua244,DEBIT,ONLINE,USD
TXN000793,2025-07-21,Perhaps customer attack check they mind easy.,7228.66,6074.14,REF170dh876,CREDIT,MOBILE,USD
TXN000794,2025-07-11,Identify work star success national.,9692.51,45879.6,REF979Ob162,DEBIT,BRANCH,USD
TXN000795,2025-07-10,Center seat drive memory.,9453.9,48554.09,REF837Qg744,CREDIT,ONLINE,USD
TXN000796,2025-07-02,Manage property hospital recently blue indicate interesting agreement.,,35300.7,REF719tc609,CREDIT,BRANCH,USD
TXN000797,2025-07-20,Know traditional great cause think learn across citizen.,6052.28,28125.5,REF883Ge586,DEBIT,ONLINE,USD
TXN000798,2025-07-04,Pretty goal rest fund.,4362.51,15238.4,REF244yE617,CREDIT,ONLINE,USD
TXN000799,2025-07-20,Probably office until simple moment can food western.,4751.3,47958.0,REF599bU610,CREDIT,ATM,USD
TXN000800,2025-07-22,Discuss professor material quickly.,283.57,24538.13,REF533WA126,CREDIT,BRANCH,USD
TXN000801,2025-07-26,Artist economy also seek.,7709.52,40606.93,REF759gS025,DEBIT,ATM,USD
TXN000802,2025-07-10,Help writer off current education join experience.,-2820.1,33842.45,REF326Lb831,DEBIT,BRANCH,USD
TXN000803,2025-07-22,Where benefit almost cell accept similar nothing ten.,6782.98,49193.09,REF528KE733,CREDIT,ONLINE,USD
TXN000001,2025-07-24,Goal peace next case attack into heavy.,-4069.51,39433.51,REF191gh284,DEBIT,ATM,USD
TXN000805,2025-07-09,Discover own former difference wait two edge.,7210.39,6021.52,REF512Kp418,DEBIT,MOBILE,USD
TXN000806,2025-07-05,Use matter human arm recently book likely.,2663.83,40044.85,REF400mv564,CREDIT,ATM,USD
TXN000807,2025-07-27,Cause natural safe under.,723.74,21411.75,REF037SW199,CREDIT,ATM,USD
TXN000808,2025-06-28,Generation audience indicate.,6155.05,10951.27,REF918Uc724,CREDIT,ONLINE,USD
TXN000809,2025-07-27,Along medical practice it.,4506.83,35767.73,REF430IM003,CREDIT,ONLINE,USD
TXN000810,2025-07-22,Radio scene need appear she receive.,5873.72,10481.39,REF668hN217,CREDIT,ONLINE,USD
TXN000811,2025-07-19,Goal gas truth draw begin act.,-3882.97,48161.29,REF689de003,DEBIT,MOBILE,USD
TXN000812,2025-06-29,Camera Congress analysis glass.,1427.62,28273.33,REF342Qh967,DEBIT,ONLINE,USD
,2025-07-16,Baby voice day relate.,7690.21,1276.61,REF537sP458,CREDIT,ONLINE,USD
TXN000814,2025-06-29,Money environment recently me approach.,-2694.45,16808.87,REF697iH413,DEBIT,BRANCH,USD
TXN000815,2025-07-13,Figure need but right small.,6848.62,27957.85,REF037Fc710,DEBIT,BRANCH,USD
TXN000816,2025-07-14,Everyone his still be everything.,-1700.57,10009.59,REF967Cc066,DEBIT,ONLINE,USD
TXN000817,2025-07-11,Day continue issue appear figure.,3146.2,20767.44,REF850ZW954,CREDIT,ONLINE,USD
TXN000818,2025-07-26,Describe agree rise perform tend site up sell.,-1799.69,17262.29,REF186BK487,CREDIT,BRANCH,USD
TXN000819,2025-07-04,Shoulder employee whether level yeah draw traditional.,9254.62,31295.75,REF441vK384,CREDIT,ATM,USD
TXN000820,2025-07-01,Although ever environmental economy president sign.,5034.08,22837.7,REF014lC954,DEBIT,ATM,USD
TXN000821,2025-07-19,Admit across already grow point news impact.,8284.9,19687.26,REF914eC985,DEBIT,MOBILE,USD
TXN000822,2025-07-06,Election skill employee manager.,3103.56,14858.62,REF322hP903,CREDIT,MOBILE,USD
TXN000823,2025-07-13,Contain medical key.,,45015.8,REF508qb304,DEBIT,BRANCH,USD
TXN000824,2025-07-14,Music and doctor board medical both.,-3764.82,5701.87,REF133RA595,DEBIT,ATM,USD
TXN000825,2025-07-04,Politics then central force.,5055.03,38905.53,REF556Nb574,CREDIT,ATM,USD
TXN000826,2025-07-04,Happy fact change option.,3066.31,35434.4,REF193YL588,CREDIT,ATM,USD
TXN000827,2025-07-21,Vote her old price change several.,5290.65,2163.89,REF113OJ989,CREDIT,ATM,USD
TXN000828,2025-06-30,Much building these sometimes parent process.,-3901.28,9721.62,REF875sp439,CREDIT,ATM,USD
TXN000829,2025-07-16,During should gun lay security break.,7324.29,45638.34,REF376JG515,CREDIT,MOBILE,USD
TXN000830,2025-07-12,Trip president painting large.,4453.26,22218.23,REF639XA283,DEBIT,MOBILE,USD
TXN000831,2025-07-19,Program painting somebody game brother impact measure chance.,-3225.41,1289.05,REF732hA702,DEBIT,ATM,USD
TXN000832,2025-07-20,She represent like big thank.,7723.77,18527.31,REF602Hy128,DEBIT,BRANCH,USD
TXN000833,2025-07-23,Great I news Republican budget today.,5288.18,30721.73,REF599eV910,CREDIT,MOBILE,USD
TXN000001,2025-07-10,Wear treat piece scientist job serious.,926.7,33375.44,REF229aL812,CREDIT,ONLINE,USD
TXN000835,2025-07-15,Have power here just meet open war best.,-1702.01,37590.94,REF475HL098,CREDIT,ONLINE,USD
TXN000836,2025-07-07,Such interview follow five condition century sport.,5159.34,45794.28,REF368ug499,CREDIT,ATM,USD
TXN000837,2025-07-15,Expect budget event keep those eye.,8121.5,7927.32,REF491gn342,DEBIT,ATM,USD
TXN000838,2025-07-16,Stuff senior agree total whether music sometimes.,3949.82,27320.45,REF070KB534,DEBIT,BRANCH,USD
TXN000839,2025-07-04,Minute store far body relationship suddenly.,6224.45,45273.77,REF767rU412,CREDIT,ONLINE,USD
TXN000840,2025-07-11,Why sound season develop.,8584.42,42721.48,REF152DO854,DEBIT,ONLINE,USD
TXN000841,2025-07-03,Public available reach throughout although beyond relate.,-1688.18,41902.67,REF853pi800,DEBIT,ATM,USD
TXN000842,2025-07-03,Heavy wall pull enter charge sport safe executive.,5064.67,28797.34,REF318eF306,DEBIT,MOBILE,USD
TXN000843,2025-07-18,Particularly report although read party piece doctor.,3244.97,15241.98,REF578sQ243,DEBIT,BRANCH,USD
TXN000844,2025-07-01,Make picture our myself far despite while.,-2038.74,29449.19,REF467hl536,CREDIT,BRANCH,USD
TXN000845,2025-07-02,What produce girl huge campaign think style.,5069.43,12492.11,REF796rG304,CREDIT,ATM,USD
TXN000846,2025-07-26,Three situation article sign energy.,-2097.52,24807.2,REF566qd766,CREDIT,BRANCH,USD
TXN000847,2025-07-20,Magazine despite player animal language.,3762.55,28712.05,REF392NN831,CREDIT,BRANCH,USD
TXN000848,2025-07-28,Can music wear again here sister.,1424.61,1236.76,REF558nx108,DEBIT,ONLINE,USD
TXN000849,2025-07-20,Cup church movie teacher director soon treat.,6097.24,22370.08,REF563cb830,CREDIT,ONLINE,USD
TXN000850,2025-07-19,Bill huge machine church feeling discover significant.,5994.59,44016.41,REF304iV166,CREDIT,MOBILE,USD
TXN000851,2025-07-09,Technology baby mean region run.,6621.5,24861.6,REF008VL921,DEBIT,ONLINE,USD
,2025-07-18,Create paper fine food mention age.,4099.41,42247.86,REF473Ey149,DEBIT,ONLINE,USD
TXN000853,2025-07-06,Involve develop image everything expect.,6003.17,31704.33,REF883Uz607,DEBIT,ATM,USD
TXN000854,2025-07-25,Several research laugh official agent side.,2607.67,2528.52,REF757vj914,CREDIT,ONLINE,USD
TXN000855,2025-07-27,Wish believe college ten majority economic center pattern.,-4450.16,13770.2,REF789qA307,CREDIT,ONLINE,USD
,2025-07-09,Scientist strong already ready out.,887.48,44680.44,REF043Fu878,CREDIT,ONLINE,USD
TXN000857,2025-07-12,Focus remember method teach yeah.,2516.85,5437.15,REF116Wa162,CREDIT,ATM,USD
,2025-07-19,Mind building culture thank.,-1416.79,48236.01,REF106Fi728,DEBIT,ONLINE,USD
TXN000859,2025-07-12,Industry across brother yet result they even.,-2611.66,28751.51,REF595sH922,DEBIT,MOBILE,USD
TXN000860,2025-07-28,Sort weight he page line.,381.93,11722.14,REF352au287,CREDIT,ONLINE,USD
TXN000861,2025-06-30,Conference like year accept reduce current.,,12466.91,REF187ND510,DEBIT,BRANCH,USD
,2025-07-10,Choose go next difficult pick until ever star.,2045.11,23277.53,REF694qJ596,DEBIT,ATM,USD
TXN000863,2025-07-18,Political dark or bill describe condition nor.,-138.93,35483.08,REF289XL659,CREDIT,BRANCH,USD
TXN000864,2025-07-16,Everyone southern the protect list collection situation writer.,3165.25,9518.64,REF192au227,CREDIT,BRANCH,USD
TXN000865,2025-07-16,Time appear memory keep.,,41937.98,REF754Jz813,CREDIT,MOBILE,USD
TXN000866,2025-07-27,Similar relationship great stuff first back.,-1656.51,20886.27,REF932JC426,CREDIT,MOBILE,USD
TXN000867,2025-07-23,Reason economy build tonight present concern term.,2231.65,30606.34,REF756my398,DEBIT,MOBILE,USD
TXN000868,2025-07-03,Condition section action kind moment accept.,-1550.14,26212.52,REF451aM548,CREDIT,ONLINE,USD
TXN000869,2025-07-02,Almost ever long analysis receive.,-2196.41,18748.92,REF440MO907,DEBIT,ONLINE,USD
TXN000870,2025-07-11,Make list themselves seek space although ahead.,7167.59,36292.53,REF222dC161,CREDIT,MOBILE,USD
,2025-07-13,Fire teach everyone system.,-1839.44,8901.07,REF905Ux529,CREDIT,ATM,USD
TXN000872,2025-07-05,Add professor indicate property article cover seven.,-4352.84,29100.84,REF241rM270,DEBIT,ONLINE,USD
TXN000873,2025-07-18,Read important play success wait.,2689.64,44649.09,REF448DK515,DEBIT,ATM,USD
TXN000874,2025-07-03,Not leg break bed.,-1126.11,9821.84,REF125Ya902,CREDIT,ATM,USD
TXN000875,2025-07-26,Point least theory wall film.,5793.21,33425.51,REF324lr064,CREDIT,ATM,USD
TXN000876,2025-07-04,North including structure evening.,1738.05,49646.02,REF324fF474,CREDIT,ONLINE,USD
TXN000877,2025-07-05,Official give politics last piece story.,7455.45,30441.1,REF096nS289,DEBIT,BRANCH,USD
TXN000878,2025-07-03,Get specific someone debate record mean.,5862.8,17790.89,REF418Dq343,CREDIT,ATM,USD
TXN000879,2025-07-05,Two military piece.,673.17,7478.45,REF727Ky955,DEBIT,ONLINE,USD
TXN000880,2025-07-14,Top follow bit grow too city little from.,7893.88,25713.62,REF125Il427,CREDIT,ONLINE,USD
TXN000881,2025-07-17,Keep pattern order.,-3555.52,24317.59,REF667Mv345,DEBIT,ATM,USD
TXN000882,2025-06-30,Question feel wife theory shake too medical.,2233.61,7386.11,REF664bk969,DEBIT,MOBILE,USD
TXN000883,2025-07-14,Coach feel others recently model week nothing.,1310.26,43866.39,REF225YX014,CREDIT,ONLINE,USD
TXN000884,2025-07-28,Soon learn close a.,7034.5,39688.22,REF232lp441,CREDIT,BRANCH,USD
TXN000885,2025-07-16,Job right child new simply.,7069.32,45485.08,REF072JR517,DEBIT,MOBILE,USD
TXN000886,2025-07-02,Recognize tree protect story relationship several.,-1182.23,38527.09,REF162Xu526,DEBIT,BRANCH,USD
TXN000887,2025-07-17,Star room interesting hour author.,8151.49,21023.69,REF790Xp392,DEBIT,ATM,USD
TXN000888,2025-07-20,Gun may ability out huge back.,6154.69,1348.59,REF327tB303,DEBIT,ATM,USD
TXN000889,2025-07-10,Fund pressure international expect.,4818.19,34700.57,REF670kz462,CREDIT,MOBILE,USD
TXN000890,2025-07-09,Strong let bar rather big television sound.,-3401.25,21877.51,REF025yR298,CREDIT,BRANCH,USD
TXN000891,2025-07-25,Activity president prove institution approach interesting score.,3041.57,28668.84,REF197Tv857,CREDIT,MOBILE,USD
TXN000892,2025-07-22,Will born condition interest service that bag.,-1944.6,28053.14,REF059NU438,CREDIT,ONLINE,USD
TXN000893,2025-07-09,Itself let always test least anyone out.,3386.41,24704.25,REF546Ir540,CREDIT,BRANCH,USD
TXN000894,2025-07-22,Fall indicate land fear.,5582.42,37053.34,REF091Vz508,DEBIT,ONLINE,USD
TXN000895,2025-07-12,Compare movement call certain management.,6746.64,47513.01,REF457KD938,DEBIT,ONLINE,USD
TXN000896,2025-07-14,Baby head chair.,1008.41,17583.45,REF168Bz154,DEBIT,ONLINE,USD
TXN000897,2025-07-10,Contain section return.,9468.55,1259.24,REF161tN394,DEBIT,ONLINE,USD
TXN000898,2025-07-13,Much soldier reason any of Democrat very.,8887.93,22333.49,REF424zl809,DEBIT,BRANCH,USD
TXN000899,2025-07-05,Evening imagine affect increase candidate.,562.53,30842.41,REF479ob513,CREDIT,MOBILE,USD
TXN000900,2025-07-17,Determine particularly rock participant leave inside.,4842.63,15036.99,REF958av678,DEBIT,ONLINE,USD
TXN000901,2025-07-18,Floor state charge take material mother.,2415.53,1524.81,REF264fO609,CREDIT,ONLINE,USD
TXN000902,2025-06-29,No generation debate world hard factor firm.,6759.39,26016.84,REF702Nw992,DEBIT,ONLINE,USD
TXN000903,2025-07-19,It yet age wind news make doctor.,-4459.08,12723.57,REF826zn911,DEBIT,ONLINE,USD
TXN000904,2025-06-30,Yeah number condition city since.,9952.26,39203.97,REF686Mr536,CREDIT,MOBILE,USD
TXN000905,2025-07-10,Side picture professional rather plan player.,3791.2,26369.39,REF888FW636,DEBIT,ATM,USD
TXN000906,2025-07-15,Experience under church them hundred about stop.,-732.59,41658.48,REF721AA696,CREDIT,BRANCH,USD
TXN000907,2025-07-28,Player peace catch people your.,7232.72,12088.48,REF996pk059,DEBIT,MOBILE,USD
TXN000908,2025-07-27,Personal range weight age over smile hope.,1059.35,1227.92,REF832lE753,DEBIT,MOBILE,USD
TXN000909,2025-07-14,Follow fall thus debate leave.,-3403.03,4546.91,REF397GP327,CREDIT,BRANCH,USD
TXN000910,2025-07-28,Sound study the training.,-3244.87,26151.05,REF371HE006,CREDIT,BRANCH,USD
TXN000911,2025-07-20,Audience indicate employee respond building since.,1641.53,19476.93,REF807Zz704,CREDIT,ONLINE,USD
TXN000912,2025-07-22,Guy respond memory.,94.91,39004.34,REF761WL124,CREDIT,ATM,USD
TXN000913,2025-07-13,Reveal hand prevent center.,-3255.98,4310.16,REF373PS415,DEBIT,ONLINE,USD
TXN000914,2025-07-23,Leader remember sell serious.,-264.04,47816.84,REF547Kr574,DEBIT,BRANCH,USD
TXN000915,2025-07-05,Along cause miss ago they nor research fill.,-690.66,20547.6,REF294jV774,CREDIT,ATM,USD
TXN000916,2025-07-15,Chair factor his PM.,8970.94,24351.22,REF039aq429,CREDIT,ONLINE,USD
TXN000917,2025-07-26,Return seat you image peace color.,3605.69,9956.44,REF529xy858,DEBIT,MOBILE,USD
TXN000918,2025-07-21,Possible that lot low here protect ask.,-2005.0,37036.02,REF343MX324,CREDIT,ONLINE,USD
TXN000919,2025-07-05,Practice ground least tree.,-1958.5,13235.08,REF083zO350,CREDIT,ONLINE,USD
TXN000920,2025-07-22,Weight medical even which.,-3399.66,46089.22,REF810pp798,CREDIT,ATM,USD
TXN000921,2025-07-22,Something consumer view tax direction.,7856.34,47941.66,REF720rf948,CREDIT,BRANCH,USD
,2025-07-17,Safe true town car few.,-268.75,45007.94,REF333Dg997,CREDIT,MOBILE,USD
TXN000923,2025-07-03,Think anything so authority long kind live.,9765.92,45884.33,REF189tK397,CREDIT,MOBILE,USD
TXN000924,2025-07-05,Ok technology born.,6252.54,7284.05,REF739qW970,CREDIT,MOBILE,USD
,2025-07-28,Over manage computer medical method week.,3111.52,25621.29,REF448RJ354,CREDIT,ONLINE,USD
TXN000926,2025-07-12,Final key with watch maintain five window.,9647.61,35213.98,REF772Rt216,CREDIT,BRANCH,USD
TXN000927,2025-07-20,Understand kitchen point Mrs.,-4873.72,34031.05,REF231Gt334,CREDIT,ATM,USD
TXN000928,2025-07-08,Short line range until decision public.,424.03,43230.26,REF523NQ622,DEBIT,BRANCH,USD
TXN000929,2025-07-05,For might listen organization.,-958.88,47967.81,REF643xj474,CREDIT,BRANCH,USD
TXN000930,2025-07-03,Free government seat last interesting.,2481.55,11316.09,REF660wP606,CREDIT,BRANCH,USD
TXN000931,2025-07-25,Window short affect region.,1008.89,23085.72,REF344BY505,DEBIT,ONLINE,USD
,2025-07-24,For nice current Democrat me task.,-3501.95,14227.51,REF113UL257,DEBIT,MOBILE,USD
TXN000933,2025-07-25,Weight water sit hope where religious economic.,713.25,8146.34,REF996Ov010,DEBIT,MOBILE,USD
TXN000934,2025-07-23,Mrs just exist line thing.,-4853.87,21654.51,REF156tK229,DEBIT,BRANCH,USD
TXN000935,2025-07-23,No just foreign national produce.,2299.3,13297.73,REF884YS021,DEBIT,MOBILE,USD
TXN000936,2025-07-01,Whatever guess significant section Democrat fly.,5358.15,3941.78,REF375qM534,CREDIT,MOBILE,USD
TXN000937,2025-07-24,Cell politics interview.,4447.93,23042.89,REF708bK085,CREDIT,BRANCH,USD
TXN000938,2025-07-09,Yet where their force much executive.,404.6,28317.08,REF511Xh918,CREDIT,BRANCH,USD
TXN000939,2025-06-28,Citizen message surface off life practice course.,,18203.43,REF164Pv772,DEBIT,ONLINE,USD
TXN000940,2025-07-22,Consider offer law sit.,-730.87,16929.42,REF606Ny940,CREDIT,MOBILE,USD
TXN000941,2025-07-26,Across follow character.,-3823.89,31069.52,REF395XK873,CREDIT,ONLINE,USD
TXN000942,2025-07-25,Throw resource officer country challenge final.,-2486.37,40578.14,REF108Iw902,CREDIT,MOBILE,USD
TXN000943,2025-07-18,Force firm discover decade.,4184.65,20833.86,REF426Xw433,DEBIT,ATM,USD
TXN000944,2025-07-03,Case together keep.,154.38,16360.62,REF607CC360,CREDIT,BRANCH,USD
TXN000945,2025-07-17,Cup side opportunity by wide medical.,4669.66,14291.16,REF981FV231,CREDIT,BRANCH,USD
TXN000946,2025-07-21,Group yet indeed decision before medical long meet.,3803.8,48310.78,REF700gw666,CREDIT,ONLINE,USD
TXN000947,2025-07-03,Watch student its summer feel yourself.,7813.18,7126.96,REF167cj045,DEBIT,BRANCH,USD
TXN000948,2025-07-28,Concern act million cell like.,6158.13,37737.25,REF009NA345,DEBIT,ONLINE,USD
TXN000949,2025-07-10,Information company million character.,-3454.86,4125.83,REF251nt207,CREDIT,ATM,USD
TXN000950,2025-06-28,Personal training enter fly situation former.,6564.01,26675.16,REF702yW608,DEBIT,ATM,USD
TXN000951,2025-07-06,Reveal college beyond give development information at why.,4271.53,5131.25,REF768ZO729,CREDIT,BRANCH,USD
TXN000952,2025-07-05,Find light total.,-1289.05,14924.59,REF258EF591,DEBIT,ONLINE,USD
TXN000953,2025-07-14,Cultural despite candidate walk difficult bank believe.,7577.77,2399.99,REF649ql133,CREDIT,BRANCH,USD
TXN000954,2025-07-25,Forget wind property mind officer.,2142.32,48774.1,REF425LV652,CREDIT,MOBILE,USD
TXN000955,2025-07-02,Security son place.,9543.13,35183.52,REF320kz203,DEBIT,MOBILE,USD
TXN000956,2025-07-18,Activity lose tax could thank wife.,6233.67,43987.39,REF673IC794,CREDIT,BRANCH,USD
TXN000957,2025-07-27,Seat pretty method front.,207.52,27443.74,REF245Qg787,DEBIT,MOBILE,USD
TXN000958,2025-07-07,Shake enjoy site interview agent myself.,486.75,13730.55,REF137Ts118,CREDIT,ATM,USD
TXN000959,2025-06-28,Their film job worker.,2849.74,38156.38,REF182jR683,DEBIT,BRANCH,USD
TXN000960,2025-07-07,Simply cup seat moment sister.,2037.97,1407.54,REF988Io085,CREDIT,MOBILE,USD
TXN000961,2025-07-07,Coach city quite play teacher difficult us.,-4863.01,22091.33,REF289dz634,CREDIT,ONLINE,USD
TXN000962,2025-07-23,Hope miss instead live focus.,-4891.73,19308.55,REF401nU484,CREDIT,MOBILE,USD
TXN000963,2025-07-10,Order at sense cell lose civil will with.,-1251.56,36031.96,REF362mp669,CREDIT,MOBILE,USD
TXN000964,2025-07-05,Audience white everybody throughout but science.,-1055.3,21689.73,REF237aO245,DEBIT,BRANCH,USD
TXN000965,2025-07-07,Minute modern sign out.,,27065.27,REF374Dj189,CREDIT,MOBILE,USD
TXN000966,2025-07-04,They senior result themselves.,7802.23,9937.95,REF064Lk176,CREDIT,ATM,USD
TXN000967,2025-07-18,Serve different billion young owner out guy.,1830.15,23185.59,REF766UU014,CREDIT,ONLINE,USD
,2025-07-08,Toward policy forget project economy.,-4709.07,3431.97,REF510LF173,DEBIT,ONLINE,USD
TXN000969,2025-07-01,Opportunity program billion sit remain.,-768.28,7126.92,REF899Qy698,CREDIT,ATM,USD
TXN000970,2025-07-05,Own opportunity soldier.,-3647.05,1721.52,REF191LR135,DEBIT,BRANCH,USD
TXN000971,2025-07-11,Instead hour season girl small system of mission.,-326.35,40173.66,REF660bO392,CREDIT,MOBILE,USD
TXN000001,2025-07-20,Better turn soon rock support effect.,6871.37,17182.18,REF553uD470,DEBIT,ATM,USD
TXN000973,2025-07-06,Shoulder civil next tell possible.,6634.79,4497.85,REF652wN715,CREDIT,ONLINE,USD
TXN000974,2025-07-04,Science structure dinner stock big reveal police.,8435.48,13253.89,REF597qT263,CREDIT,ATM,USD
TXN000975,2025-07-01,Go south time senior where follow born.,9618.98,36019.44,REF948Il848,CREDIT,MOBILE,USD
TXN000976,2025-07-05,Peace away behavior Republican trip production.,6064.29,2642.0,REF425iy856,CREDIT,ATM,USD
TXN000977,2025-07-14,Suddenly save theory sometimes.,4990.12,11213.91,REF991cp537,CREDIT,BRANCH,USD
TXN000978,2025-07-27,Choice yeah ago difference reason despite themselves.,-154.05,31829.05,REF732bN043,DEBIT,ATM,USD
TXN000979,2025-07-06,Study increase necessary nothing include summer ok.,2218.44,15641.84,REF964xx546,CREDIT,ATM,USD
TXN000980,2025-07-25,Floor ground when care team.,5000.42,48690.43,REF389TE218,DEBIT,MOBILE,USD
TXN000981,2025-07-08,Finish southern page result response population never.,-4773.98,39925.13,REF374NC907,DEBIT,MOBILE,USD
TXN000982,2025-07-23,Opportunity ask yet against large practice time.,-1353.66,48472.91,REF721Kq514,CREDIT,ONLINE,USD
TXN000983,2025-07-09,Require make region.,6561.96,13187.39,REF263SR748,CREDIT,ATM,USD
